"Survey","HaulID","Area.swept","Area.doors"
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60522 542",0.0468138286844946,0.230148903603205
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60523 543",0.0470397925438623,0.230148903603205
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60524 544",0.047186385320223,0.242012249149762
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60525 545",0.0469727123922694,0.216743323135595
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60526 546",0.0457018862709025,0.20927225942277
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60527 547",0.0486714441761914,0.251502925587007
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 352 24",0.069236,0.29152
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 354 26",0.07704,0.335124
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 355 27",0.07212,0.30651
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 356 28",0.07228,0.28912
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 358 30",0.07266,0.312438
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 359 31",0.082786,0.323618
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 360 32",0.077868,0.326304
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 361 33",0.07364,0.316652
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 362 34",0.073,0.32485
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 363 35",0.081466,0.329567
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 364 36",0.073815,0.29526
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 365 37",0.07588,0.314902
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 366 38",0.07202,0.309686
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 507 66",0.0738094529775493,0.288065
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 81 40",0.0720128185763349,0.24864344884255
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 503 63",0.0765958733873667,0.292491
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 502 62",0.0782944941396701,0.302634
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 501 61",0.076472745735999,0.290034
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 500 60",0.0782537652064672,0.31167
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 498 59",0.0895179671726057,0.363444
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 497 58",0.0688539108029878,0.251485
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 341 13",0.065189,0.267618
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 342 14",0.06822,0.28046
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 343 15",0.061251,0.245004
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 344 16",0.060912,0.223344
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 345 17",0.06579,0.26316
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 85 42",0.0688513578606851,0.22224
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 87 43",0.0547158915148285,0.177792
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 89 44",0.0629452612780056,0.208876719086119
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 496 57",0.0746046999626593,0.287429
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 495 56",0.0788803532686733,0.315192
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 409 81",0.055808,0.233696
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 410 82",0.064728,0.25172
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 411 83",0.058752,0.235008
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 412 84",0.060163,0.233574
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 413 85",0.056752,0.205726
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 551 10",0.0694160311227489,0.28251613449425
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 552 11",0.0696592737428208,0.280536408721831
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 554 13",0.0723560169538972,0.293300978746006
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 555 14",0.0691161442161338,0.278973537966845
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 553 12",0.0712697656676731,0.289487356103879
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 556 15",0.070927213372064,0.29179004581134
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 557 16",0.0712666217239539,0.290047848634738
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 558 17",0.0609486014897889,0.233322087572326
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 559 18",0.0624805692345859,0.238082054118732
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 506 65",0.0844942592918658,0.329724
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 527 80",0.0652854494256717,0.221588
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 526 79",0.0689559120384834,0.25151
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 525 78",0.0682378734505578,0.245
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 522 77",0.0698841653705027,0.259
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 518 74",0.0627265166481661,0.211243
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 521 76",0.0690113179483593,0.252
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 519 75",0.0654947458812804,0.22002
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 515 73",0.077021993768252,0.301812
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 542 92",0.0689522573747545,0.253368
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 541 91",0.069189558821483,0.2555
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 538 89",0.0781479652014339,0.30129
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 539 90",0.0749215134401159,0.289494
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 329 1",0.07192,0.280488
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 330 2",0.06868,0.271286
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 331 3",0.062352,0.249408
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 332 4",0.066101,0.253967
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 333 5",0.07376,0.29504
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 334 6",0.072808,0.302728
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 335 7",0.070129,0.302662
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 336 8",0.072933,0.291732
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 337 9",0.0724,0.30046
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 338 10",0.06982,0.293244
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 339 11",0.07048,0.285444
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 135 46",0.0790561940335947,0.326963687402799
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 136 47",0.0779426864605749,0.319697827682737
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 137 48",0.0710825077818147,0.276102669362364
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 144 49",0.0743798812475449,0.29790024852255
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 145 50",0.077078686602328,0.308799038102644
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 146 51",0.0792759898144716,0.323330757542768
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 147 52",0.0852922527081784,0.343675164758942
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 154 53",0.077971662149793,0.312431967962675
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 162 55",0.0808270163537612,0.33059661726283
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 163 56",0.0803406440452002,0.326735046985778
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 164 57",0.0787110731067273,0.316064897822706
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 171 58",0.0796927635805027,0.323330757542768
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 173 60",0.080354623379267,0.334229547122862
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 180 61",0.0801998708069793,0.33059661726283
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 181 62",0.0773906771586577,0.312431967962675
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 182 63",0.0791728328665036,0.326963687402799
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 172 59",0.0835425914545731,0.348761266562986
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 183 64",0.0793946014983914,0.326963687402799
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 190 65",0.0809623153910171,0.33059661726283
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 191 66",0.0811485885184581,0.334229547122862
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 205 73",0.0680300521458325,0.257938020062208
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 207 75",0.0648619283900394,0.239773370762053
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 192 67",0.075537861680943,0.308799038102644
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 82 41",0.0629402854369361,0.2100168
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 200 69",0.0809402588958847,0.334229547122862
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 201 70",0.0776057598175967,0.316064897822706
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 193 68",0.0744432901795077,0.301533178382582
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 203 72",0.0722263210556503,0.287001458942457
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 102 37",0.0728648693741326,0.283368529082426
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 109 38",0.0749163307169753,0.301533178382582
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 110 39",0.0755725235606031,0.305166108242613
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 111 40",0.0764159867148273,0.312431967962675
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 118 41",0.0773744247645683,0.316064897822706
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 119 42",0.0769038777658756,0.312431967962675
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 126 43",0.0728376504017136,0.287001458942457
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 127 44",0.0730747887757473,0.279735599222395
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 128 45",0.0773744247645683,0.316064897822706
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 73 26",0.0781016275107443,0.319697827682737
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 74 27",0.0811651529102815,0.337862476982893
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 81 28",0.0770514238267284,0.316064897822706
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 82 29",0.0764673572562648,0.308799038102644
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 83 30",0.0759739335050516,0.308799038102644
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 84 31",0.0732894827750679,0.290634388802488
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 91 32",0.0712001699714644,0.276102669362364
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 92 33",0.0721166627237401,0.283368529082426
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 100 35",0.0884031718196286,0.326143651772774
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 93 34",0.074735041792046,0.301533178382582
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 101 36",0.0955816314312905,0.373101896625194
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 37 14",0.0700950708998885,0.268836809642302
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 38 15",0.0659948206324067,0.247039230482115
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 39 16",0.0671925703772754,0.254305090202177
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 40 17",0.0756297312177535,0.308799038102644
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 47 18",0.0693150817524336,0.268836809642302
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 49 20",0.076246223821141,0.316064897822706
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 48 19",0.0631600420740092,0.22887458118196
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 56 21",0.0685911602880963,0.26157094992224
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 57 22",0.068558586462208,0.257938020062208
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 58 23",0.0762076570922538,0.312431967962675
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 59 24",0.0790811685337436,0.33059661726283
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 72 25",0.0771259386340664,0.316064897822706
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 1 1",0.0629685515311754,0.221608721461897
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 7 2",0.0646288045474741,0.243406300622084
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 8 3",0.0700943095252256,0.279735599222395
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 9 4",0.0706722353997258,0.283368529082426
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 10 5",0.0677854708645578,0.265203879782271
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60509 529",0.0473382953143522,0.213540219838025
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 91 45",0.0621931890545404,0.208903815810946
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 92 46",0.0686797796179468,0.214832
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 95 47",0.0674036960563001,0.2076092
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 97 48",0.0630311236746704,0.193534
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 11 6",0.0644861009543892,0.243406300622084
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 18 7",0.0681766791911017,0.26157094992224
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 19 8",0.0703557167828359,0.279735599222395
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 20 9",0.0753365565271311,0.275497181052359
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 27 10",0.06609799887584,0.247039230482115
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 28 11",0.0691514869494903,0.268836809642302
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 29 12",0.0693939801769933,0.268836809642302
"NS-IBTS","NS-IBTS 2003 3 GB 74E9 GOV 30 13",0.0698724746274638,0.272469739502333
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 542 1",0.0682625697246527,0.26654574192083
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 544 3",0.0658882685862749,0.262770576606929
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 543 2",0.0662783651562458,0.2596833432064
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 545 4",0.0668056769486569,0.26642931479416
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 546 5",0.069584871314257,0.280236770368056
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 547 6",0.070076956337465,0.285206032401567
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 548 7",0.0874675277438993,0.356668438057529
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 549 8",0.0710194505633383,0.28665585461712
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 550 9",0.0694684752209606,0.285310772139015
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 414 86",0.057902,0.211172
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 415 87",0.056928,0.206364
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 416 88",0.059687,0.235237
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 417 89",0.057088,0.224784
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 418 90",0.067194,0.272509
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 419 91",0.06534,0.25773
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 420 92",0.062968,0.25928
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 421 93",0.07148,0.275198
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 422 94",0.069901,0.283283
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 423 95",0.072,0.288
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 424 96",0.066994,0.271502
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 425 97",0.068913,0.286533
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 426 98",0.063479,0.263939
"NS-IBTS","NS-IBTS 2003 3 GB-SCT 748S GOV 427 99",0.06528,0.257856
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 2 1",0.0725052139170278,0.250343574988482
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 4 2",0.070863125491094,0.243393095996567
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 6 3",0.0680679187073246,0.234418622049603
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 8 4",0.0751166820889155,0.262374910275524
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 10 5",0.0710338035806015,0.2600208
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 13 6",0.0790297159280429,0.2925234
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 14 7",0.0847493510489551,0.329656
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 17 8",0.0773042244825309,0.270392
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 19 9",0.0803690563984048,0.283356
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 21 10",0.0842327753160921,0.3113212
"NS-IBTS","NS-IBTS 2003 3 DK 26D4 GOV 23 11",0.0811024678653503,0.316692
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 560 19",0.0675671046725991,0.263830150506276
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 564 20",0.0727556991690705,0.30292703146454
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 578 21",0.0820089767769906,0.358474130159963
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 599 22",0.0810083947782582,0.349798688421526
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 620 23",0.0790401601225205,0.341299743306425
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 641 24",0.0771946201983888,0.325388770339159
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 659 25",0.0708353014963814,0.287136635394053
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 660 26",0.0679237495862631,0.272260834376261
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 661 27",0.0677992130287268,0.273045449877456
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 662 28",0.0743009720894496,0.303544991084302
"NS-IBTS","NS-IBTS 2003 3 DE 06NI GOV 666 29",0.0721577023984312,0.291250181241304
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60501 521",0.044624633724607,0.208794881619402
"NS-IBTS","NS-IBTS 2003 3 NO 58AA GOV 60503 523",0.0515751390647444,0.251621559042473
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 537 88",0.0777837351734904,0.297027
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 535 87",0.0804130263573432,0.317376
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 534 86",0.0771352333317946,0.30492
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 533 85",0.0745130682042548,0.286497
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 532 84",0.0789403542453907,0.295539
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 531 83",0.0802686469890363,0.311695
"NS-IBTS","NS-IBTS 2003 3 SE 77AR GOV 528 81",0.0724817972121514,0.267214
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 28 16",0.071402,0.278092
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 30 18",0.07318,0.278084
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 27 15",0.07504,0.296408
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0139 69",0.057276,0.197284
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 23 11",0.061686,0.246744
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 22 10",0.062226,0.24199
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 136 29",0.0759117423842775,0.290034
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 134 27",0.0742250890520449,0.372574
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 108 16",0.0649623279295315,0.21336
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 135 28",0.0791028331164313,0.404928
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0102 53",0.058464,0.191632
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 133 26",0.0734748155241397,0.27856
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 100 15",0.067692858257974,0.245873
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 132 25",0.0773406857960745,0.30226
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 99 14",0.0662305061869911,0.228735
"NS-IBTS","NS-IBTS 2004 1 SE 77AR GOV 98 13",0.0691229779391933,0.250704
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 17 5",0.06973,0.2569
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 13 1",0.060401,0.227392
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 21 9",0.07048,0.28192
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 15 3",0.07092,0.24822
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 14 2",0.065892,0.253164
"NS-IBTS","NS-IBTS 2004 1 DE 06NI GOV 174 58",0.0785979,0.330339
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 49 37",0.085399,0.308179
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 50 38",0.064422,0.254109
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 61 49",0.080652,0.307944
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 47 35",0.060642,0.252675
"NS-IBTS","NS-IBTS 2004 1 NL 64T2 GOV 31F247 47",0.079559272974609,0.33282
"NS-IBTS","NS-IBTS 2004 1 NL 64T2 GOV 31F246 46",0.0839713389346591,0.346836
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0076 39",0.064836,0.187304
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0077 40",0.066006,0.205352
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 31 19",0.0757119745000471,0.333333
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 32 20",0.07854,0.31773
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 60 48",0.066438,0.298971
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 33 21",0.076482,0.313212
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 53 41",0.076472,0.323268
"NS-IBTS","NS-IBTS 2004 1 GB-SCT 748S GOV 43 31",0.070167,0.29544
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 153 36",0.0615384111737681,0.183348
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 167 45",0.0739501782518247,0.244464
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 156 38",0.0787072139798377,0.367087639759472
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 155 37",0.0653275165588095,0.213906
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 32 7",0.0693213296773411,0.228722
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 168 46",0.0770770367688837,0.2780778
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 34 8",0.0667370632521129,0.2192768
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 73 16",0.0746190873729174,0.3503058
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 75 17",0.0714190678387465,0.2427972
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 145 34",0.0698551596339767,0.2295554
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 146 35",0.0728580171612997,0.237056
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 44 10",0.0776844580161392,0.2816892
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 83 19",0.0688253618431574,0.219666598398004
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 143 33",0.0687814475094427,0.2252032
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 77 18",0.0681949309774298,0.2239068
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 85 20",0.0660513187033587,0.218194111023047
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 36 9",0.0767320101138863,0.2853006
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 141 32",0.0702385046010214,0.2239068
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 46 11",0.0809762111619115,0.3105804
"NS-IBTS","NS-IBTS 2004 1 DK 26D4 GOV 87 21",0.0618399065612935,0.1987196
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0100 51",0.060534,0.208506
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0101 52",0.06462,0.25848
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0086 44",0.052992,0.185472
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0046 21",0.061074,0.230724
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0048 23",0.056718,0.195362
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0049 24",0.063054,0.185659
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0045 20",0.056898,0.195982
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0050 25",0.064062,0.195745
"NS-IBTS","NS-IBTS 2004 1 FR 35HT GOV I0047 22",0.058176,0.213312
